Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	424235.87
Elapsed Live Time:	417541.52
Start Time:	April 09, 2026, 04:38:11
End Time:	April 09, 2026, 04:28:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
320	320.0	97041
321	321.0	96693
322	322.0	96292
323	323.0	96969
324	324.0	96652
325	325.0	96823
326	326.0	96843
327	327.0	96900
328	328.0	96343
329	329.0	96438
330	330.0	96337
331	331.0	95768
332	332.0	96390
333	333.0	96743
334	334.0	95949
335	335.0	95053
336	336.0	96532
337	337.0	96358
338	338.0	95223
339	339.0	95546
340	340.0	96216
341	341.0	95675
342	342.0	95762
343	343.0	96047
344	344.0	95196
345	345.0	96055
346	346.0	95401
347	347.0	95755
348	348.0	95447
349	349.0	95741
350	350.0	95379
351	351.0	93179
352	352.0	95144
353	353.0	94927
354	354.0	95120
355	355.0	95480
356	356.0	95051
357	357.0	95141
358	358.0	94422
359	359.0	95217
360	360.0	94627
361	361.0	94265
362	362.0	94356
363	363.0	93918
364	364.0	93665
365	365.0	94313
366	366.0	94292
367	367.0	93890
368	368.0	93708
369	369.0	93898
370	370.0	93528
371	371.0	93781
372	372.0	93048
373	373.0	93537
374	374.0	93088
375	375.0	93397
376	376.0	92677
377	377.0	93105
378	378.0	93247
379	379.0	93187
380	380.0	92080
381	381.0	92591
382	382.0	91532
383	383.0	90955
384	384.0	90512
385	385.0	92553
386	386.0	91682
387	387.0	91512
388	388.0	91787
389	389.0	91401
390	390.0	91206
391	391.0	90937
392	392.0	90890
393	393.0	90883
394	394.0	90760
395	395.0	90596
396	396.0	89994
397	397.0	90592
398	398.0	90134
399	399.0	90075
400	400.0	90001
401	401.0	89269
402	402.0	89430
403	403.0	89205
404	404.0	89063
405	405.0	89095
406	406.0	88144
407	407.0	88032
408	408.0	88156
409	409.0	87774
410	410.0	87551
411	411.0	87580
412	412.0	87537
413	413.0	88371
414	414.0	87279
415	415.0	85420
416	416.0	86529
417	417.0	87618
418	418.0	86738
419	419.0	86233
420	420.0	86184
421	421.0	85992
422	422.0	86033
423	423.0	86150
424	424.0	85206
425	425.0	85897
426	426.0	85626
427	427.0	85517
428	428.0	84574
429	429.0	85390
430	430.0	84056
431	431.0	84876
432	432.0	84123
433	433.0	84926
434	434.0	83724
435	435.0	84052
436	436.0	83600
437	437.0	84162
438	438.0	83523
