	0.000000	294.241213	386.351671	0.170734	492.701262	6.140515
	0.008335	294.244347	386.340568	0.170509	492.707754	6.140419
	0.016670	295.779533	380.215931	0.170454	492.842051	6.044723
	0.025005	300.990733	351.791452	0.170519	493.275771	5.597748
	0.033341	306.376615	322.718650	0.170537	493.719894	5.139762
	0.041677	310.936861	302.647074	0.170464	494.029080	4.823111
	0.050014	314.761624	290.181270	0.170515	494.217638	4.626216
	0.058350	318.048996	282.202637	0.170632	494.341496	4.500144
	0.066685	320.953041	277.144967	0.170721	494.430444	4.420287
	0.075021	323.581171	273.968041	0.170812	494.474963	4.370011
	0.083356	326.015307	272.057234	0.170730	494.508277	4.339824
	0.091693	328.289732	271.041532	0.170582	494.536854	4.323872
	0.100027	330.450067	270.685883	0.170325	494.525327	4.318098
	0.108364	332.520855	270.797186	0.169915	494.537720	4.319981
	0.116700	334.523411	271.299398	0.170644	494.538752	4.328002
	0.125037	336.476586	272.112735	0.170446	494.514869	4.340768
	0.133373	338.380501	273.165106	0.170360	494.488995	4.357327
	0.141709	340.250016	274.435089	0.170413	494.462723	4.377352
	0.150045	342.090391	275.869629	0.170355	494.451535	4.400134
	0.158381	343.907251	277.459251	0.170210	494.425516	4.425256
	0.166717	345.701504	279.183243	0.170848	494.378766	4.452331
	0.175053	347.479736	280.998513	0.169957	494.368772	4.481190
	0.183388	349.248272	282.908103	0.170390	494.344055	4.511417
	0.191723	350.996692	284.922710	0.170572	494.294561	4.543089
	0.200061	352.734012	287.036038	0.170340	494.254628	4.576416
	0.208397	354.461133	289.236726	0.170784	494.224406	4.611221
	0.216733	356.178459	291.499755	0.170028	494.176893	4.646853
	0.225069	357.885432	293.812907	0.170452	494.159552	4.683563
	0.233406	359.588980	296.222404	0.170274	494.117957	4.721574
	0.241741	361.279124	298.718522	0.170223	494.068922	4.760888
	0.250077	362.960935	301.253757	0.170009	494.044658	4.801058
	0.258413	364.635233	303.874880	0.170294	493.986383	4.842260
	0.266755	366.300555	306.520487	0.169952	493.964207	4.884198
	0.275090	367.958814	309.237121	0.170295	493.905184	4.926897
	0.283424	369.608684	311.981492	0.170364	493.870579	4.970274
	0.291761	370.384408	314.346985	0.170198	493.838654	5.007635
	0.300097	367.527333	313.376761	0.169928	493.841283	4.992206
	0.308433	364.074483	310.205697	0.170455	493.905701	4.942334
	0.316770	361.363717	306.947871	0.170233	493.945040	4.890819
	0.325105	359.343942	304.140725	0.170150	493.988064	4.846513
	0.333442	357.821902	301.839981	0.169827	494.027638	4.810235
	0.341777	356.645943	299.960173	0.169809	494.047700	4.780472
	0.350113	355.717166	298.404689	0.169892	494.082228	4.756015
	0.358448	354.967773	297.122728	0.170033	494.098163	4.735735
	0.366783	354.349562	296.047342	0.170101	494.119619	4.718800
	0.375119	353.833382	295.140293	0.170303	494.133607	4.704475
	0.383455	353.394001	294.369933	0.170201	494.144656	4.692301
	0.391791	353.014191	293.715414	0.170032	494.143713	4.681859
	0.400127	352.680680	293.139850	0.169899	494.169286	4.672926
	0.408464	352.383271	292.637316	0.170372	494.169722	4.664919
	0.416799	352.114012	292.192128	0.170126	494.178628	4.657907
	0.425135	351.867246	291.785017	0.170249	494.189678	4.651521
	0.433471	351.639592	291.421392	0.169960	494.205649	4.645874
	0.441808	351.425605	291.104063	0.170210	494.196638	4.640731
	0.450143	351.224193	290.786168	0.170372	494.221003	4.635891
	0.458479	351.031997	290.505342	0.170222	494.203696	4.631252
	0.466815	350.847809	290.235897	0.170264	494.211633	4.627031
	0.475153	350.669527	289.976134	0.170408	494.223342	4.622999
	0.483489	350.496150	289.743318	0.170257	494.211462	4.619176
	0.491825	350.327416	289.508046	0.170471	494.230452	4.615603
	0.500162	350.163223	289.280149	0.170346	494.250036	4.612152
	0.508496	350.002291	289.072027	0.169884	494.224524	4.608596
	0.516832	349.844211	288.855246	0.170274	494.239619	4.605281
	0.525170	349.689284	288.655205	0.169885	494.238305	4.602079
	0.533507	349.536089	288.459076	0.170463	494.241978	4.598987
	0.541843	349.385648	288.251396	0.170327	494.253885	4.595786
	0.550179	349.237786	288.066124	0.170273	494.234119	4.592649
	0.558514	349.090916	287.883492	0.170057	494.233425	4.589730
	0.566851	348.946501	287.682627	0.169807	494.259930	4.586774
	0.575187	348.803673	287.509837	0.170663	494.251557	4.583941
	0.583523	348.661549	287.335205	0.170206	494.254344	4.581183
	0.591858	348.521937	287.147229	0.170805	494.278709	4.578412
	0.600194	348.383736	286.969767	0.170735	494.274555	4.575544
	0.608575	348.246016	286.805013	0.170531	494.265268	4.572831
	0.616911	348.109176	286.632305	0.170165	494.273813	4.570156
	0.625248	347.974658	286.468244	0.170440	494.270811	4.567513
	0.633584	347.840736	286.288291	0.170228	494.288021	4.564802
	0.641920	347.709043	286.133005	0.170074	494.279904	4.562251
